FID,Entity,GRID_ID,longitude,latitude
12329,LWPolyline,"172,100",72.82836464,33.75353345
12330,LWPolyline,"172,99",72.82839753,33.75353304
12331,LWPolyline,"172,98",72.82843042,33.75353263
12332,LWPolyline,"172,97",72.82846331,33.75353223
12333,LWPolyline,"172,96",72.8284962,33.75353182
12334,LWPolyline,"172,95",72.82852909,33.75353142
12335,LWPolyline,"172,94",72.82856198,33.75353101
12336,LWPolyline,"172,93",72.82859488,33.7535306
12337,LWPolyline,"172,92",72.82862777,33.7535302
12338,LWPolyline,"172,91",72.82866066,33.75352979
12339,LWPolyline,"172,90",72.82869355,33.75352939
12340,LWPolyline,"172,89",72.82872644,33.75352898
12341,LWPolyline,"172,88",72.82875933,33.75352858
12342,LWPolyline,"172,87",72.82879222,33.75352817
12343,LWPolyline,"172,86",72.82882511,33.75352776
12344,LWPolyline,"172,85",72.828858,33.75352736
12345,LWPolyline,"172,84",72.82889089,33.75352695
12346,LWPolyline,"172,83",72.82892379,33.75352655
12347,LWPolyline,"172,82",72.82895668,33.75352614
12348,LWPolyline,"172,81",72.82898957,33.75352573
12349,LWPolyline,"172,80",72.82902246,33.75352533
12350,LWPolyline,"172,79",72.82905535,33.75352492
12351,LWPolyline,"172,78",72.82908824,33.75352452
12352,LWPolyline,"172,77",72.82912113,33.75352411
12353,LWPolyline,"172,76",72.82915402,33.7535237
12354,LWPolyline,"172,75",72.82918691,33.7535233
12355,LWPolyline,"172,74",72.8292198,33.75352289
12356,LWPolyline,"172,73",72.8292527,33.75352249
12357,LWPolyline,"172,72",72.82928559,33.75352208
12358,LWPolyline,"172,71",72.82931848,33.75352167
12359,LWPolyline,"172,70",72.82935137,33.75352127
12360,LWPolyline,"172,69",72.82938426,33.75352086
12361,LWPolyline,"172,68",72.82941715,33.75352046
12362,LWPolyline,"172,67",72.82945004,33.75352005
12363,LWPolyline,"172,66",72.82948293,33.75351964
12364,LWPolyline,"172,65",72.82951582,33.75351924
12365,LWPolyline,"172,64",72.82954871,33.75351883
12366,LWPolyline,"172,63",72.82958161,33.75351843
12367,LWPolyline,"172,62",72.8296145,33.75351802
12368,LWPolyline,"172,61",72.82964739,33.75351761
12369,LWPolyline,"172,60",72.82968028,33.75351721
12370,LWPolyline,"172,59",72.82971317,33.7535168
12371,LWPolyline,"172,58",72.82974606,33.7535164
12372,LWPolyline,"172,57",72.82977895,33.75351599
12373,LWPolyline,"172,56",72.82981184,33.75351558
12374,LWPolyline,"172,55",72.82984473,33.75351518
12375,LWPolyline,"172,54",72.82987762,33.75351477
12376,LWPolyline,"172,53",72.82991051,33.75351436
12377,LWPolyline,"172,52",72.82994341,33.75351396
12378,LWPolyline,"172,51",72.8299763,33.75351355
12379,LWPolyline,"172,50",72.83000919,33.75351315
12380,LWPolyline,"172,49",72.83004208,33.75351274
12381,LWPolyline,"172,48",72.83007497,33.75351233
12382,LWPolyline,"172,47",72.83010786,33.75351193
12383,LWPolyline,"172,46",72.83014075,33.75351152
12384,LWPolyline,"172,45",72.83017364,33.75351112
12385,LWPolyline,"172,44",72.83020653,33.75351071
12386,LWPolyline,"172,43",72.83023942,33.7535103
12387,LWPolyline,"172,42",72.83027232,33.7535099
12388,LWPolyline,"172,41",72.83030521,33.75350949
12389,LWPolyline,"172,40",72.8303381,33.75350908
12390,LWPolyline,"172,39",72.83037099,33.75350868
12391,LWPolyline,"172,38",72.83040388,33.75350827
12392,LWPolyline,"172,37",72.83043677,33.75350787
12393,LWPolyline,"172,36",72.83046966,33.75350746
12394,LWPolyline,"172,35",72.83050255,33.75350705
12395,LWPolyline,"172,34",72.83053544,33.75350665
12396,LWPolyline,"172,33",72.83056833,33.75350624
12397,LWPolyline,"172,32",72.83060123,33.75350583
12398,LWPolyline,"172,31",72.83063412,33.75350543
12399,LWPolyline,"172,30",72.83066701,33.75350502
12400,LWPolyline,"172,29",72.8306999,33.75350461
12401,LWPolyline,"172,28",72.83073279,33.75350421
12402,LWPolyline,"172,27",72.83076568,33.7535038
12403,LWPolyline,"172,26",72.83079857,33.7535034
12404,LWPolyline,"173,117",72.82780501,33.75351287
12405,LWPolyline,"173,116",72.8278379,33.75351246
12406,LWPolyline,"173,115",72.82787079,33.75351206
12407,LWPolyline,"173,114",72.82790368,33.75351165
12408,LWPolyline,"173,113",72.82793657,33.75351125
12409,LWPolyline,"173,112",72.82796946,33.75351084
12410,LWPolyline,"173,111",72.82800235,33.75351043
12411,LWPolyline,"173,110",72.82803524,33.75351003
12412,LWPolyline,"173,109",72.82806813,33.75350962
12413,LWPolyline,"173,108",72.82810103,33.75350922
12414,LWPolyline,"173,107",72.82813392,33.75350881
12415,LWPolyline,"173,106",72.82816681,33.75350841
12416,LWPolyline,"173,105",72.8281997,33.753508
12417,LWPolyline,"173,104",72.82823259,33.75350759
12418,LWPolyline,"173,103",72.82826548,33.75350719
12419,LWPolyline,"173,102",72.82829837,33.75350678
12420,LWPolyline,"173,101",72.82833126,33.75350638
12421,LWPolyline,"173,100",72.82836415,33.75350597
12422,LWPolyline,"173,99",72.82839704,33.75350557
12423,LWPolyline,"173,98",72.82842993,33.75350516
12424,LWPolyline,"173,97",72.82846283,33.75350475
12425,LWPolyline,"173,96",72.82849572,33.75350435
12426,LWPolyline,"173,95",72.82852861,33.75350394
12427,LWPolyline,"173,94",72.8285615,33.75350354
12428,LWPolyline,"173,93",72.82859439,33.75350313
12429,LWPolyline,"173,92",72.82862728,33.75350272
12430,LWPolyline,"173,91",72.82866017,33.75350232
12431,LWPolyline,"173,90",72.82869306,33.75350191
12432,LWPolyline,"173,89",72.82872595,33.75350151
12433,LWPolyline,"173,88",72.82875884,33.7535011
12434,LWPolyline,"173,87",72.82879174,33.7535007
12435,LWPolyline,"173,86",72.82882463,33.75350029
12436,LWPolyline,"173,85",72.82885752,33.75349988
12437,LWPolyline,"173,84",72.82889041,33.75349948
12438,LWPolyline,"173,83",72.8289233,33.75349907
12439,LWPolyline,"173,82",72.82895619,33.75349867
12440,LWPolyline,"173,81",72.82898908,33.75349826
12441,LWPolyline,"173,80",72.82902197,33.75349785
12442,LWPolyline,"173,79",72.82905486,33.75349745
12443,LWPolyline,"173,78",72.82908775,33.75349704
12444,LWPolyline,"173,77",72.82912065,33.75349664
12445,LWPolyline,"173,76",72.82915354,33.75349623
12446,LWPolyline,"173,75",72.82918643,33.75349582
12447,LWPolyline,"173,74",72.82921932,33.75349542
12448,LWPolyline,"173,73",72.82925221,33.75349501
12449,LWPolyline,"173,72",72.8292851,33.75349461
12450,LWPolyline,"173,71",72.82931799,33.7534942
12451,LWPolyline,"173,70",72.82935088,33.75349379
12452,LWPolyline,"173,69",72.82938377,33.75349339
12453,LWPolyline,"173,68",72.82941666,33.75349298
12454,LWPolyline,"173,67",72.82944956,33.75349258
12455,LWPolyline,"173,66",72.82948245,33.75349217
12456,LWPolyline,"173,65",72.82951534,33.75349176
12457,LWPolyline,"173,64",72.82954823,33.75349136
12458,LWPolyline,"173,63",72.82958112,33.75349095
12459,LWPolyline,"173,62",72.82961401,33.75349055
12460,LWPolyline,"173,61",72.8296469,33.75349014
12461,LWPolyline,"173,60",72.82967979,33.75348973
12462,LWPolyline,"173,59",72.82971268,33.75348933
12463,LWPolyline,"173,58",72.82974557,33.75348892
12464,LWPolyline,"173,57",72.82977847,33.75348852
12465,LWPolyline,"173,56",72.82981136,33.75348811
12466,LWPolyline,"173,55",72.82984425,33.7534877
12467,LWPolyline,"173,54",72.82987714,33.7534873
12468,LWPolyline,"173,53",72.82991003,33.75348689
12469,LWPolyline,"173,52",72.82994292,33.75348648
12470,LWPolyline,"173,51",72.82997581,33.75348608
12471,LWPolyline,"173,50",72.8300087,33.75348567
12472,LWPolyline,"173,49",72.83004159,33.75348527
12473,LWPolyline,"173,48",72.83007448,33.75348486
12474,LWPolyline,"173,47",72.83010737,33.75348445
12475,LWPolyline,"173,46",72.83014027,33.75348405
12476,LWPolyline,"173,45",72.83017316,33.75348364
12477,LWPolyline,"173,44",72.83020605,33.75348324
12478,LWPolyline,"173,43",72.83023894,33.75348283
12479,LWPolyline,"173,42",72.83027183,33.75348242
12480,LWPolyline,"173,41",72.83030472,33.75348202
12481,LWPolyline,"173,40",72.83033761,33.75348161
12482,LWPolyline,"173,39",72.8303705,33.7534812
12483,LWPolyline,"173,38",72.83040339,33.7534808
12484,LWPolyline,"173,37",72.83043628,33.75348039
12485,LWPolyline,"173,36",72.83046917,33.75347999
12486,LWPolyline,"173,35",72.83050207,33.75347958
12487,LWPolyline,"173,34",72.83053496,33.75347917
12488,LWPolyline,"173,33",72.83056785,33.75347877
12489,LWPolyline,"173,32",72.83060074,33.75347836
12490,LWPolyline,"173,31",72.83063363,33.75347795
12491,LWPolyline,"173,30",72.83066652,33.75347755
12492,LWPolyline,"173,29",72.83069941,33.75347714
12493,LWPolyline,"173,28",72.8307323,33.75347673
12494,LWPolyline,"173,27",72.83076519,33.75347633
12495,LWPolyline,"174,117",72.82780452,33.75348539
12496,LWPolyline,"174,116",72.82783741,33.75348499
12497,LWPolyline,"174,115",72.8278703,33.75348458
12498,LWPolyline,"174,114",72.82790319,33.75348418
12499,LWPolyline,"174,113",72.82793609,33.75348377
12500,LWPolyline,"174,112",72.82796898,33.75348337
12501,LWPolyline,"174,111",72.82800187,33.75348296
12502,LWPolyline,"174,110",72.82803476,33.75348255
12503,LWPolyline,"174,109",72.82806765,33.75348215
12504,LWPolyline,"174,108",72.82810054,33.75348174
12505,LWPolyline,"174,107",72.82813343,33.75348134
12506,LWPolyline,"174,106",72.82816632,33.75348093
12507,LWPolyline,"174,105",72.82819921,33.75348053
12508,LWPolyline,"174,104",72.8282321,33.75348012
12509,LWPolyline,"174,103",72.82826499,33.75347971
12510,LWPolyline,"174,102",72.82829789,33.75347931
12511,LWPolyline,"174,101",72.82833078,33.7534789
12512,LWPolyline,"174,100",72.82836367,33.7534785
12513,LWPolyline,"174,99",72.82839656,33.75347809
12514,LWPolyline,"174,98",72.82842945,33.75347769
12515,LWPolyline,"174,97",72.82846234,33.75347728
12516,LWPolyline,"174,96",72.82849523,33.75347687
12517,LWPolyline,"174,95",72.82852812,33.75347647
12518,LWPolyline,"174,94",72.82856101,33.75347606
12519,LWPolyline,"174,93",72.8285939,33.75347566
12520,LWPolyline,"174,92",72.82862679,33.75347525
12521,LWPolyline,"174,91",72.82865969,33.75347485
12522,LWPolyline,"174,90",72.82869258,33.75347444
12523,LWPolyline,"174,89",72.82872547,33.75347403
12524,LWPolyline,"174,88",72.82875836,33.75347363
12525,LWPolyline,"174,87",72.82879125,33.75347322
12526,LWPolyline,"174,86",72.82882414,33.75347282
12527,LWPolyline,"174,85",72.82885703,33.75347241
12528,LWPolyline,"174,84",72.82888992,33.753472
12529,LWPolyline,"174,83",72.82892281,33.7534716
12530,LWPolyline,"174,82",72.8289557,33.75347119
12531,LWPolyline,"174,81",72.8289886,33.75347079
12532,LWPolyline,"174,80",72.82902149,33.75347038
12533,LWPolyline,"174,79",72.82905438,33.75346997
12534,LWPolyline,"174,78",72.82908727,33.75346957
12535,LWPolyline,"174,77",72.82912016,33.75346916
12536,LWPolyline,"174,76",72.82915305,33.75346876
12537,LWPolyline,"174,75",72.82918594,33.75346835
12538,LWPolyline,"174,74",72.82921883,33.75346794
12539,LWPolyline,"174,73",72.82925172,33.75346754
12540,LWPolyline,"174,72",72.82928461,33.75346713
12541,LWPolyline,"174,71",72.82931751,33.75346673
12542,LWPolyline,"174,70",72.8293504,33.75346632
12543,LWPolyline,"174,69",72.82938329,33.75346591
12544,LWPolyline,"174,68",72.82941618,33.75346551
12545,LWPolyline,"174,67",72.82944907,33.7534651
12546,LWPolyline,"174,66",72.82948196,33.7534647
12547,LWPolyline,"174,65",72.82951485,33.75346429
12548,LWPolyline,"174,64",72.82954774,33.75346388
12549,LWPolyline,"174,63",72.82958063,33.75346348
12550,LWPolyline,"174,62",72.82961352,33.75346307
12551,LWPolyline,"174,61",72.82964641,33.75346267
12552,LWPolyline,"174,60",72.82967931,33.75346226
12553,LWPolyline,"174,59",72.8297122,33.75346185
12554,LWPolyline,"174,58",72.82974509,33.75346145
12555,LWPolyline,"174,57",72.82977798,33.75346104
12556,LWPolyline,"174,56",72.82981087,33.75346064
12557,LWPolyline,"174,55",72.82984376,33.75346023
12558,LWPolyline,"174,54",72.82987665,33.75345982
12559,LWPolyline,"174,53",72.82990954,33.75345942
12560,LWPolyline,"174,52",72.82994243,33.75345901
12561,LWPolyline,"174,51",72.82997532,33.7534586
12562,LWPolyline,"174,50",72.83000822,33.7534582
12563,LWPolyline,"174,49",72.83004111,33.75345779
12564,LWPolyline,"174,48",72.830074,33.75345739
12565,LWPolyline,"174,47",72.83010689,33.75345698
12566,LWPolyline,"174,46",72.83013978,33.75345657
12567,LWPolyline,"174,45",72.83017267,33.75345617
12568,LWPolyline,"174,44",72.83020556,33.75345576
12569,LWPolyline,"174,43",72.83023845,33.75345536
12570,LWPolyline,"174,42",72.83027134,33.75345495
12571,LWPolyline,"174,41",72.83030423,33.75345454
12572,LWPolyline,"174,40",72.83033712,33.75345414
12573,LWPolyline,"174,39",72.83037002,33.75345373
12574,LWPolyline,"174,38",72.83040291,33.75345332
12575,LWPolyline,"174,37",72.8304358,33.75345292
12576,LWPolyline,"174,36",72.83046869,33.75345251
12577,LWPolyline,"174,35",72.83050158,33.7534521
12578,LWPolyline,"174,34",72.83053447,33.7534517
12579,LWPolyline,"174,33",72.83056736,33.75345129
12580,LWPolyline,"174,32",72.83060025,33.75345089
12581,LWPolyline,"174,31",72.83063314,33.75345048
12582,LWPolyline,"174,30",72.83066603,33.75345007
12583,LWPolyline,"174,29",72.83069892,33.75344967
12584,LWPolyline,"174,28",72.83073182,33.75344926
12585,LWPolyline,"174,27",72.83076471,33.75344885
12586,LWPolyline,"175,117",72.82780404,33.75345792
12587,LWPolyline,"175,116",72.82783693,33.75345751
12588,LWPolyline,"175,115",72.82786982,33.75345711
12589,LWPolyline,"175,114",72.82790271,33.7534567
12590,LWPolyline,"175,113",72.8279356,33.7534563
12591,LWPolyline,"175,112",72.82796849,33.75345589
12592,LWPolyline,"175,111",72.82800138,33.75345549
12593,LWPolyline,"175,110",72.82803427,33.75345508
12594,LWPolyline,"175,109",72.82806716,33.75345467
12595,LWPolyline,"175,108",72.82810005,33.75345427
12596,LWPolyline,"175,107",72.82813294,33.75345386
12597,LWPolyline,"175,106",72.82816584,33.75345346
12598,LWPolyline,"175,105",72.82819873,33.75345305
12599,LWPolyline,"175,104",72.82823162,33.75345265
12600,LWPolyline,"175,103",72.82826451,33.75345224
12601,LWPolyline,"175,102",72.8282974,33.75345183
12602,LWPolyline,"175,101",72.82833029,33.75345143
12603,LWPolyline,"175,100",72.82836318,33.75345102
12604,LWPolyline,"175,99",72.82839607,33.75345062
12605,LWPolyline,"175,98",72.82842896,33.75345021
12606,LWPolyline,"175,97",72.82846185,33.75344981
12607,LWPolyline,"175,96",72.82849475,33.7534494
12608,LWPolyline,"175,95",72.82852764,33.75344899
12609,LWPolyline,"175,94",72.82856053,33.75344859
12610,LWPolyline,"175,93",72.82859342,33.75344818
12611,LWPolyline,"175,92",72.82862631,33.75344778
12612,LWPolyline,"175,91",72.8286592,33.75344737
12613,LWPolyline,"175,90",72.82869209,33.75344696
12614,LWPolyline,"175,89",72.82872498,33.75344656
12615,LWPolyline,"175,88",72.82875787,33.75344615
12616,LWPolyline,"175,87",72.82879076,33.75344575
12617,LWPolyline,"175,86",72.82882365,33.75344534
12618,LWPolyline,"175,85",72.82885655,33.75344494
12619,LWPolyline,"175,84",72.82888944,33.75344453
12620,LWPolyline,"175,83",72.82892233,33.75344412
12621,LWPolyline,"175,82",72.82895522,33.75344372
12622,LWPolyline,"175,81",72.82898811,33.75344331
12623,LWPolyline,"175,80",72.829021,33.75344291
12624,LWPolyline,"175,79",72.82905389,33.7534425
12625,LWPolyline,"175,78",72.82908678,33.75344209
12626,LWPolyline,"175,77",72.82911967,33.75344169
12627,LWPolyline,"175,76",72.82915256,33.75344128
12628,LWPolyline,"175,75",72.82918546,33.75344088
12629,LWPolyline,"175,74",72.82921835,33.75344047
12630,LWPolyline,"175,73",72.82925124,33.75344006
12631,LWPolyline,"175,72",72.82928413,33.75343966
12632,LWPolyline,"175,71",72.82931702,33.75343925
12633,LWPolyline,"175,70",72.82934991,33.75343885
12634,LWPolyline,"175,69",72.8293828,33.75343844
12635,LWPolyline,"175,68",72.82941569,33.75343803
12636,LWPolyline,"175,67",72.82944858,33.75343763
12637,LWPolyline,"175,66",72.82948147,33.75343722
12638,LWPolyline,"175,65",72.82951436,33.75343682
12639,LWPolyline,"175,64",72.82954726,33.75343641
12640,LWPolyline,"175,63",72.82958015,33.753436
12641,LWPolyline,"175,62",72.82961304,33.7534356
12642,LWPolyline,"175,61",72.82964593,33.75343519
12643,LWPolyline,"175,60",72.82967882,33.75343479
12644,LWPolyline,"175,59",72.82971171,33.75343438
12645,LWPolyline,"175,58",72.8297446,33.75343397
12646,LWPolyline,"175,57",72.82977749,33.75343357
12647,LWPolyline,"175,56",72.82981038,33.75343316
12648,LWPolyline,"175,55",72.82984327,33.75343276
12649,LWPolyline,"175,54",72.82987616,33.75343235
12650,LWPolyline,"175,53",72.82990906,33.75343194
12651,LWPolyline,"175,52",72.82994195,33.75343154
12652,LWPolyline,"175,51",72.82997484,33.75343113
12653,LWPolyline,"175,50",72.83000773,33.75343072
12654,LWPolyline,"175,49",72.83004062,33.75343032
12655,LWPolyline,"175,48",72.83007351,33.75342991
12656,LWPolyline,"175,47",72.8301064,33.75342951
12657,LWPolyline,"175,46",72.83013929,33.7534291
12658,LWPolyline,"175,45",72.83017218,33.75342869
12659,LWPolyline,"175,44",72.83020507,33.75342829
12660,LWPolyline,"175,43",72.83023796,33.75342788
12661,LWPolyline,"175,42",72.83027086,33.75342748
12662,LWPolyline,"175,41",72.83030375,33.75342707
12663,LWPolyline,"175,40",72.83033664,33.75342666
12664,LWPolyline,"175,39",72.83036953,33.75342626
12665,LWPolyline,"175,38",72.83040242,33.75342585
12666,LWPolyline,"175,37",72.83043531,33.75342544
12667,LWPolyline,"175,36",72.8304682,33.75342504
12668,LWPolyline,"175,35",72.83050109,33.75342463
12669,LWPolyline,"175,34",72.83053398,33.75342422
12670,LWPolyline,"175,33",72.83056687,33.75342382
12671,LWPolyline,"175,32",72.83059977,33.75342341
12672,LWPolyline,"175,31",72.83063266,33.75342301
12673,LWPolyline,"175,30",72.83066555,33.7534226
12674,LWPolyline,"175,29",72.83069844,33.75342219
12675,LWPolyline,"175,28",72.83073133,33.75342179
12676,LWPolyline,"175,27",72.83076422,33.75342138
12677,LWPolyline,"176,116",72.82783644,33.75343004
12678,LWPolyline,"176,115",72.82786933,33.75342963
12679,LWPolyline,"176,114",72.82790222,33.75342923
12680,LWPolyline,"176,113",72.82793511,33.75342882
12681,LWPolyline,"176,112",72.827968,33.75342842
12682,LWPolyline,"176,111",72.8280009,33.75342801
12683,LWPolyline,"176,110",72.82803379,33.75342761
12684,LWPolyline,"176,109",72.82806668,33.7534272
12685,LWPolyline,"176,108",72.82809957,33.75342679
12686,LWPolyline,"176,107",72.82813246,33.75342639
12687,LWPolyline,"176,106",72.82816535,33.75342598
12688,LWPolyline,"176,105",72.82819824,33.75342558
12689,LWPolyline,"176,104",72.82823113,33.75342517
12690,LWPolyline,"176,103",72.82826402,33.75342477
12691,LWPolyline,"176,102",72.82829691,33.75342436
12692,LWPolyline,"176,101",72.82832981,33.75342395
12693,LWPolyline,"176,100",72.8283627,33.75342355
12694,LWPolyline,"176,99",72.82839559,33.75342314
12695,LWPolyline,"176,98",72.82842848,33.75342274
12696,LWPolyline,"176,97",72.82846137,33.75342233
12697,LWPolyline,"176,96",72.82849426,33.75342193
12698,LWPolyline,"176,95",72.82852715,33.75342152
12699,LWPolyline,"176,94",72.82856004,33.75342111
12700,LWPolyline,"176,93",72.82859293,33.75342071
12701,LWPolyline,"176,92",72.82862582,33.7534203
12702,LWPolyline,"176,91",72.82865871,33.7534199
12703,LWPolyline,"176,90",72.8286916,33.75341949
12704,LWPolyline,"176,89",72.8287245,33.75341908
12705,LWPolyline,"176,88",72.82875739,33.75341868
12706,LWPolyline,"176,87",72.82879028,33.75341827
12707,LWPolyline,"176,86",72.82882317,33.75341787
12708,LWPolyline,"176,85",72.82885606,33.75341746
12709,LWPolyline,"176,84",72.82888895,33.75341706
12710,LWPolyline,"176,83",72.82892184,33.75341665
12711,LWPolyline,"176,82",72.82895473,33.75341624
12712,LWPolyline,"176,81",72.82898762,33.75341584
12713,LWPolyline,"176,80",72.82902051,33.75341543
12714,LWPolyline,"176,79",72.82905341,33.75341503
12715,LWPolyline,"176,78",72.8290863,33.75341462
12716,LWPolyline,"176,77",72.82911919,33.75341421
12717,LWPolyline,"176,76",72.82915208,33.75341381
12718,LWPolyline,"176,75",72.82918497,33.7534134
12719,LWPolyline,"176,74",72.82921786,33.753413
12720,LWPolyline,"176,73",72.82925075,33.75341259
12721,LWPolyline,"176,72",72.82928364,33.75341218
12722,LWPolyline,"176,71",72.82931653,33.75341178
12723,LWPolyline,"176,70",72.82934942,33.75341137
12724,LWPolyline,"176,69",72.82938232,33.75341097
12725,LWPolyline,"176,68",72.82941521,33.75341056
12726,LWPolyline,"176,67",72.8294481,33.75341015
12727,LWPolyline,"176,66",72.82948099,33.75340975
12728,LWPolyline,"176,65",72.82951388,33.75340934
12729,LWPolyline,"176,64",72.82954677,33.75340894
12730,LWPolyline,"176,63",72.82957966,33.75340853
12731,LWPolyline,"176,62",72.82961255,33.75340812
12732,LWPolyline,"176,61",72.82964544,33.75340772
12733,LWPolyline,"176,60",72.82967833,33.75340731
12734,LWPolyline,"176,59",72.82971122,33.75340691
12735,LWPolyline,"176,58",72.82974411,33.7534065
12736,LWPolyline,"176,57",72.82977701,33.75340609
12737,LWPolyline,"176,56",72.8298099,33.75340569
12738,LWPolyline,"176,55",72.82984279,33.75340528
12739,LWPolyline,"176,54",72.82987568,33.75340488
12740,LWPolyline,"176,53",72.82990857,33.75340447
12741,LWPolyline,"176,52",72.82994146,33.75340406
12742,LWPolyline,"176,51",72.82997435,33.75340366
12743,LWPolyline,"176,50",72.83000724,33.75340325
12744,LWPolyline,"176,49",72.83004013,33.75340284
12745,LWPolyline,"176,48",72.83007302,33.75340244
12746,LWPolyline,"176,47",72.83010591,33.75340203
12747,LWPolyline,"176,46",72.83013881,33.75340163
12748,LWPolyline,"176,45",72.8301717,33.75340122
12749,LWPolyline,"176,44",72.83020459,33.75340081
12750,LWPolyline,"176,43",72.83023748,33.75340041
12751,LWPolyline,"176,42",72.83027037,33.7534
12752,LWPolyline,"176,41",72.83030326,33.75339959
12753,LWPolyline,"176,40",72.83033615,33.75339919
12754,LWPolyline,"176,39",72.83036904,33.75339878
12755,LWPolyline,"176,38",72.83040193,33.75339838
12756,LWPolyline,"176,37",72.83043482,33.75339797
12757,LWPolyline,"176,36",72.83046772,33.75339756
12758,LWPolyline,"176,35",72.83050061,33.75339716
12759,LWPolyline,"176,34",72.8305335,33.75339675
12760,LWPolyline,"176,33",72.83056639,33.75339634
12761,LWPolyline,"176,32",72.83059928,33.75339594
12762,LWPolyline,"176,31",72.83063217,33.75339553
12763,LWPolyline,"176,30",72.83066506,33.75339512
12764,LWPolyline,"176,29",72.83069795,33.75339472
12765,LWPolyline,"176,28",72.83073084,33.75339431
12766,LWPolyline,"176,27",72.83076373,33.75339391
12767,LWPolyline,"177,98",72.82842799,33.75339526
12768,LWPolyline,"177,97",72.82846088,33.75339486
12769,LWPolyline,"177,96",72.82849377,33.75339445
12770,LWPolyline,"177,95",72.82852666,33.75339405
12771,LWPolyline,"177,94",72.82855956,33.75339364
12772,LWPolyline,"177,93",72.82859245,33.75339323
12773,LWPolyline,"177,92",72.82862534,33.75339283
12774,LWPolyline,"177,91",72.82865823,33.75339242
12775,LWPolyline,"177,90",72.82869112,33.75339202
12776,LWPolyline,"177,89",72.82872401,33.75339161
12777,LWPolyline,"177,88",72.8287569,33.7533912
12778,LWPolyline,"177,87",72.82878979,33.7533908
12779,LWPolyline,"177,86",72.82882268,33.75339039
12780,LWPolyline,"177,85",72.82885557,33.75338999
12781,LWPolyline,"177,84",72.82888846,33.75338958
12782,LWPolyline,"177,83",72.82892136,33.75338918
12783,LWPolyline,"177,82",72.82895425,33.75338877
12784,LWPolyline,"177,81",72.82898714,33.75338836
12785,LWPolyline,"177,80",72.82902003,33.75338796
12786,LWPolyline,"177,79",72.82905292,33.75338755
12787,LWPolyline,"177,78",72.82908581,33.75338715
12788,LWPolyline,"177,77",72.8291187,33.75338674
12789,LWPolyline,"177,76",72.82915159,33.75338633
12790,LWPolyline,"177,75",72.82918448,33.75338593
12791,LWPolyline,"177,74",72.82921737,33.75338552
12792,LWPolyline,"177,73",72.82925027,33.75338512
12793,LWPolyline,"177,72",72.82928316,33.75338471
12794,LWPolyline,"177,71",72.82931605,33.7533843
12795,LWPolyline,"177,70",72.82934894,33.7533839
12796,LWPolyline,"177,69",72.82938183,33.75338349
12797,LWPolyline,"177,68",72.82941472,33.75338309
12798,LWPolyline,"177,67",72.82944761,33.75338268
12799,LWPolyline,"177,66",72.8294805,33.75338227
12800,LWPolyline,"177,65",72.82951339,33.75338187
12801,LWPolyline,"177,64",72.82954628,33.75338146
12802,LWPolyline,"177,63",72.82957917,33.75338106
12803,LWPolyline,"177,62",72.82961207,33.75338065
12804,LWPolyline,"177,61",72.82964496,33.75338024
12805,LWPolyline,"177,60",72.82967785,33.75337984
12806,LWPolyline,"177,59",72.82971074,33.75337943
12807,LWPolyline,"177,58",72.82974363,33.75337903
12808,LWPolyline,"177,57",72.82977652,33.75337862
12809,LWPolyline,"177,56",72.82980941,33.75337821
12810,LWPolyline,"177,55",72.8298423,33.75337781
12811,LWPolyline,"177,54",72.82987519,33.7533774
12812,LWPolyline,"177,53",72.82990808,33.75337699
12813,LWPolyline,"177,52",72.82994097,33.75337659
12814,LWPolyline,"177,51",72.82997387,33.75337618
12815,LWPolyline,"177,50",72.83000676,33.75337578
12816,LWPolyline,"177,49",72.83003965,33.75337537
12817,LWPolyline,"177,48",72.83007254,33.75337496
12818,LWPolyline,"177,47",72.83010543,33.75337456
12819,LWPolyline,"177,46",72.83013832,33.75337415
12820,LWPolyline,"177,45",72.83017121,33.75337375
12821,LWPolyline,"177,44",72.8302041,33.75337334
12822,LWPolyline,"177,43",72.83023699,33.75337293
12823,LWPolyline,"177,42",72.83026988,33.75337253
12824,LWPolyline,"177,41",72.83030278,33.75337212
12825,LWPolyline,"177,40",72.83033567,33.75337171
12826,LWPolyline,"177,39",72.83036856,33.75337131
12827,LWPolyline,"177,38",72.83040145,33.7533709
12828,LWPolyline,"177,37",72.83043434,33.7533705
12829,LWPolyline,"177,36",72.83046723,33.75337009
12830,LWPolyline,"177,35",72.83050012,33.75336968
12831,LWPolyline,"177,34",72.83053301,33.75336928
12832,LWPolyline,"177,33",72.8305659,33.75336887
12833,LWPolyline,"177,32",72.83059879,33.75336846
12834,LWPolyline,"177,31",72.83063168,33.75336806
12835,LWPolyline,"177,30",72.83066457,33.75336765
12836,LWPolyline,"177,29",72.83069747,33.75336724
12837,LWPolyline,"177,28",72.83073036,33.75336684
12838,LWPolyline,"177,27",72.83076325,33.75336643
12839,LWPolyline,"178,79",72.82905243,33.75336008
12840,LWPolyline,"178,78",72.82908532,33.75335967
12841,LWPolyline,"178,77",72.82911822,33.75335927
12842,LWPolyline,"178,76",72.82915111,33.75335886
12843,LWPolyline,"178,75",72.829184,33.75335845
12844,LWPolyline,"178,74",72.82921689,33.75335805
12845,LWPolyline,"178,73",72.82924978,33.75335764
12846,LWPolyline,"178,72",72.82928267,33.75335724
